HSISID,Name,Address1,Address2,City,State,PostalCode,PhoneNumber,RestaurantOpenDate,FacilityType,permitID,Latitude,Longitude,MatchType,MatchScore,CensusBlock,CensusBlockGroup,CensusTract,CensusCountyFips,CensusStateFips,CensusCbsaFips,CensusCbsaMicro,CensusMcdFips,CensusMetDivFips,CensusMsaFips,CensusPlaceFips
4092015369,BACKYARD BISTRO,1235 HURRICANE ALLEY WAY,,RALEIGH,NC,27607,(919) 851-6203,4/9/2009,Restaurant,17302,35.7989727,-78.7255478,Exact,100,1089,1,524.01,183,37,39580,0,92036,,480,
4092015921,SUBWAY #37788,4137 DAVIS DR,,MORRISVILLE,NC,27560,(919) 481-9515,4/18/2011,Restaurant,17304,35.8356276,-78.8581151,Relaxed,97.33727811,1051,1,536.02,183,37,39580,0,90576,,480,
4092110510,SOUTH GARNER HIGH SCHOOL CAFETERIA,8228 HEBRON CHURCH RD,,GARNER,NC,27529,,7/14/2016,Public School Lunchrooms,17311,35.6550229,-78.5796759,Relaxed,97.33727811,4048,4,528.08,183,37,39580,0,92788,,480,
4092017261,WING STOP,4531-100 NEW BERN AVE,,RALEIGH,NC,27610,(919) 561-6161,7/22/2016,Restaurant,17312,35.79848708,-78.56023366,Exact,100,2032,2,541.05,183,37,39580,0,92792,,480,
4092030313,DICKEY'S BARBECUE PIT (WCID #571),2012 RIVER GROVE LN,,KNIGHTDALE,NC,27545,,8/22/2016,Mobile Food Units,17317,35.7794027,-78.528754,Relaxed,97.33727811,1046,1,541.14,183,37,39580,0,92792,,6640,36080
4092021885,CHICK-FIL-A AT CARY TOWNE CENTER,"1105  WALNUT  ST., STE. FC-7",,CARY,NC,27511,(919) 380-7644,11/2/2015,Food Stand,17319,35.7738509,-78.7593119,Exact,100,2007,2,535.16,183,37,39580,0,90536,,480,
4092017052,NOODLES &amp; COMPANY #866,1055 BEAVER CREEK COMMONS DR,,APEX,NC,27502,(919) 362-9153,10/9/2015,Restaurant,17321,35.7437437,-78.8723862,Relaxed,97.33727811,1037,1,534.15,183,37,39580,0,93984,,480,
4092017060,DQ GRILL &amp; CHILL #24227,2105 TEN TEN RD,,APEX,NC,27539,(919) 387-3809,10/16/2015,Restaurant,17322,35.7217003,-78.8189981,Exact,100,2011,2,534.05,183,37,39580,0,93984,,480,
4092017069,GONZA TACOS &amp; TEQUILA,2100-110 HILLSBOROUGH ST,,RALEIGH,NC,27607,(919) 268-8965,10/27/2015,Restaurant,17323,35.78675004,-78.66337834,Exact,100,3008,3,512,183,37,39580,0,92612,,480,
4092021905,FOOD LION #649 PRODUCE,2720 LAKE WHEELER RD,,RALEIGH,NC,27603,(919) 755-3856,10/29/2015,Food Stand,17324,35.7440814,-78.680576,Exact,100,3030,3,523.02,183,37,39580,0,93200,,480,
4092021960,DOUBLE-PLAY CONCESSIONS @ NORTH MAIN ATHLETIC COMPLEX,101 SPORTSMANSHIP WAY,,HOLLY SPRINGS,NC,27540,(919) 249-7322,5/10/2016,Food Stand,17325,35.6678861,-78.8377602,Relaxed,97.33727811,1045,1,534.2,183,37,39580,0,91524,,480,
4092017231,Supremo's Pizza,2822  NEW BIRCH  DR,SUITE 100,RALEIGH,NC,27610,(919) 803-4611,5/27/2016,Restaurant,17326,35.7457077,-78.5988794,Relaxed,97.33727811,3028,3,528.03,183,37,39580,0,92788,,480,
4092110508,PINE HOLLOW MIDDLE SCHOOL CAFETERIA,5365 BARTRAM PL,,RALEIGH,NC,27617,,5/24/2016,Public School Lunchrooms,17327,35.9080033,-78.7348351,Exact,100,1003,1,537.17,183,37,39580,0,91772,,480,
4092016111,Captain Stanley's Seafood,3333 S Wilmington ST,,RALEIGH,NC,27603,(919) 779-7878,3/2/2012,Restaurant,17333,35.7340285,-78.6495551,Relaxed,97.33727811,2040,2,545,183,37,39580,0,92788,,480,
4092022002,KAT-N-AROUND,2822 NEW BIRCH DR,STE 106,RALEIGH,NC,27610,(919) 633-9365,2/10/2017,Food Stand,17335,35.7457077,-78.5988794,Relaxed,97.33727811,3028,3,528.03,183,37,39580,0,92788,,480,
4092017585,MCALISTER'S DELI #100958,1061 PINE PLAZA DR,,APEX,NC,27523,(919) 362-6518,4/27/2017,Restaurant,17339,35.7465787,-78.8293895,Exact,100,1016,1,534.18,183,37,39580,0,93984,,480,
4092017595,MCDONALDS #5028,105 E SOUTH ST,,RALEIGH,NC,27601-2340,,5/8/2017,Restaurant,17340,35.77222029,-78.63833019,Exact,100,1003,1,509,183,37,39580,0,92612,,480,
4092010533,O`Charleys,101 ASHVILLE AVE,,CARY,NC,27511-6606,(919) 851-9777,4/22/1991,Restaurant,17341,35.7386785,-78.7835438,Relaxed,97.33727811,1016,1,535.09,183,37,39580,0,90536,,480,
4092015054,Subway #30443,9800 HOLLY SPRINGS RD,,HOLLY SPRINGS,NC,27540,(919) 387-4818,1/15/2008,Restaurant,17352,35.6671885,-78.7991547,Exact,100,1033,1,532.03,183,37,39580,0,91524,,480,
4092021508,Harris Teeter #330 Deli,1151  Tryon Village DR,,CARY,NC,27518,(919) 233-3476,2/21/2008,Food Stand,17356,35.7471687,-78.7432141,Exact,100,1040,1,530.03,183,37,39580,0,93200,,480,
4092040343,ROLL DOGS EXPRESS #2 (WCID #552),823 S MAIN ST,(THE CUBBARD CONV. STORE),FUQUAY-VARINA,NC,27526,,12/12/2016,Pushcarts,17367,35.5727882,-78.8001281,Exact,100,1022,1,531.07,183,37,39580,0,92056,,480,
4092021993,H Mart Don-don,1961 High House RD,,CARY,NC,27519,(919) 535-5900,12/22/2016,Food Stand,17368,35.7890498,-78.8486882,Exact,100,2000,2,534.25,183,37,39580,0,93984,,480,
4092017515,CHARLIE GRAINGERS,9924 CHAPEL HILL RD,,CARY,NC,27560,(919) 377-0645,2/5/2017,Restaurant,17369,35.825795,-78.836037,Exact,100,1008,1,536.07,183,37,39580,0,90576,,480,
4092017527,JORDAN LAKE BREWING COMPANY,320 E DURHAM RD,,CARY,NC,27513,(919) 694-5096,2/17/2017,Restaurant,17370,35.7900074,-78.7763626,Relaxed,97.33727811,1024,1,535.2,183,37,39580,0,90536,,480,
4092015637,MCLEAN`S HILLBILLIES,1206 ARENDELL AVE,,ZEBULON,NC,27597,(919) 404-2212,5/20/2010,Restaurant,17380,35.8374124,-78.3229101,Relaxed,93.19526627,4035,4,543.01,183,37,39580,0,91868,,6640,76220
4092021622,Little Caesars #1786,1004 N Raleigh BLVD,,RALEIGH,NC,27610,(919) 838-0088,8/9/2010,Food Stand,17382,35.79297567,-78.61298058,Relaxed,95.85798817,2006,2,519,183,37,39580,0,92612,,480,
4092016359,DEAN'S SEAFOOD GRILL,1080 DARRINGTON DR,,CARY,NC,27513,(919) 459-5880,1/23/2013,Restaurant,17384,35.8003527,-78.8168996,Exact,100,2007,2,535.23,183,37,39580,0,90536,,480,
4092021979,NW MEZZANINE CONCESSIONS REYNOLDS,241 DUNN AVE,,RALEIGH,NC,27695,,9/8/2016,Food Stand,17392,35.803047,-78.713095,Exact,100,1057,1,524.01,183,37,39580,0,92036,,480,
4092017330,GALAXY FUN PARK,14460 FALLS OF NEUSE RD,,RALEIGH,NC,27614,(919) 622-6247,9/19/2016,Restaurant,17393,35.9438659,-78.5436216,Relaxed,97.33727811,1085,1,542.08,183,37,39580,0,93880,,480,
4092110462,East Garner Elementary Lunchroom,5545 Jones Sausage RD,,GARNER,NC,27529,(919) 773-7403,4/18/2007,Public School Lunchrooms,17401,35.7084926,-78.5868023,Relaxed,97.33727811,2010,2,528.03,183,37,39580,0,92788,,480,
4092014866,Hope Community Church,821 Buck Jones RD,,RALEIGH,NC,27606,(919) 532-0620,5/10/2007,Restaurant,17402,35.7707009,-78.7371397,Exact,100,1005,1,530.08,183,37,39580,0,92612,,480,
4092014892,Chef Mario,2610 Wycliff RD,,RALEIGH,NC,27607,(919) 781-4141,6/26/2007,Restaurant,17407,35.8177352,-78.6905395,Exact,100,2004,2,525.04,183,37,39580,0,92036,,480,
4092030175,DON BETO EL POBLANO (WCID #482),2305 Capital Blvd,,RALEIGH,NC,27604,(919) 395-0925,6/22/2007,Mobile Food Units,17408,35.8111246,-78.6125924,Relaxed,97.33727811,1004,1,518,183,37,39580,0,92612,,480,
4092015823,Farina,8450-B100 HONEYCUTT RD,,RALEIGH,NC,27615,(919) 890-0142,11/17/2010,Restaurant,17413,35.89569138,-78.62254182,Exact,100,4022,4,538.08,183,37,39580,0,90164,,480,
4092017606,FAIRFIELD INN &amp; SUTIES RALEIGH CARY,1120 LEDSOME LN,,CARY,NC,27511,(919) 301-8467,5/1/2017,Restaurant,17416,35.7624003,-78.7485598,Exact,100,2000,2,535.05,183,37,39580,0,90536,,480,
4092017618,CORTEZ SEAFOOD AND COCKTAILS,413-100 GLENWOOD AVE,,RALEIGH,NC,27603,(919) 342-8277,5/22/2017,Restaurant,17420,35.78555481,-78.64776713,Relaxed,98.99408284,2008,2,503,183,37,39580,0,92612,,480,
4092030337,JEFFREY'S GRILL (WCID # 608),7301 POOLE RD,,RALEIGH,NC,27610,(919) 266-2624,6/8/2017,Mobile Food Units,17421,35.7577024,-78.5143229,Relaxed,97.33727811,2031,2,541.14,183,37,39580,0,92792,,480,
4092017629,TROPICAL SMOOTHIE CAFE NC-55,6679-101 FALLS OF NEUSE RD,,RALEIGH,NC,27615,(919) 879-2233,6/14/2017,Restaurant,17423,35.87475684,-78.62312489,Exact,100,1008,1,540.06,183,37,39580,0,91548,,480,
4092011665,Teddy's New Yorker Pizza,5563 WESTERN BLVD,Suite 9-A,RALEIGH,NC,27606-1595,(919) 233-9144,3/31/1995,Restaurant,17428,35.7841254,-78.7205071,Exact,100,2009,2,524.07,183,37,39580,0,92612,,480,
4092011518,Lilly's Pizza,1813 GLENWOOD AVE,,RALEIGH,NC,27608-2323,(919) 833-0226,7/22/1994,Restaurant,17429,35.8048485,-78.6465266,Relaxed,97.33727811,1020,1,516,183,37,39580,0,92612,,480,
4092010873,Peking Garden,126 E Millbrook Rd,,RALEIGH,NC,27609,(919) 848-4663,10/28/1991,Restaurant,17441,35.8549909,-78.6405974,Relaxed,97.33727811,1007,1,526.02,183,37,39580,0,91548,,480,
4092110119,Wakefield High School Cafeteria,2200 Wakefield Pines Dr,,RALEIGH,NC,27614,(919) 562-3635,8/12/1999,Public School Lunchrooms,17452,35.94937465,-78.56963845,Exact,100,1102,1,542.07,183,37,39580,0,93880,,480,
4092090009,Morrisville Meals On Wheels,922 CHURCH ST,,MORRISVILLE,NC,27560-8729,(919) 467-7186,6/29/1994,Elderly Nutrition Sites (catered),17454,35.8512676,-78.8426661,Exact,100,1043,1,536.08,183,37,39580,0,90576,,480,
4092110068,Stough Elem. Cafeteria,4210 EDWARDS MILL RD,,RALEIGH,NC,27612-5404,(919) 881-4952,9/17/1991,Public School Lunchrooms,17502,35.8354029,-78.691855,Exact,100,3031,3,525.04,183,37,39580,0,92036,,480,
4092010870,Taylor`s Convenience Store,10005 SIX FORKS RD,,RALEIGH,NC,27615-1636,(919) 847-3069,1/17/1992,Restaurant,17504,35.9157908,-78.6504718,Relaxed,97.33727811,2000,2,538.07,183,37,39580,0,90164,,480,
4092011804,Taco Bell of Knightdale,7036 Us 64 E,,KNIGHTDALE,NC,27545-8800,(919) 217-9524,1/3/1996,Restaurant,17515,35.79829704,-78.49242685,Relaxed,95.85798817,2002,2,541.15,183,37,39580,0,92792,,6640,36080
4092011723,Korner Cafe Food Court,4420 LAKE BOONE TRL,,RALEIGH,NC,27607-7505,(919) 784-3401,8/23/1995,Restaurant,17528,35.8180669,-78.702411,Exact,100,1001,1,525.04,183,37,39580,0,92036,,480,
4092013025,Wake Med Cary Hospital Food Service,1900 KILDAIRE FARM RD,,CARY,NC,27511-6616,(919) 350-2323,11/4/1999,Restaurant,17533,35.7407467,-78.7817186,Relaxed,97.33727811,1015,1,535.09,183,37,39580,0,90536,,480,
4092110034,Daniels Middle School Cafeteria,2816 OBERLIN RD,,RALEIGH,NC,27608-1220,(919) 881-4869,9/16/1991,Public School Lunchrooms,17541,35.8136633,-78.6566337,Relaxed,97.33727811,1001,1,516,183,37,39580,0,92612,,480,
4092160020,Oliver House Foodservice,4230 Wendell Blv,,WENDELL,NC,27591,(919) 366-9737,6/26/2003,Institutional Food Service,17555,35.78626,-78.356409,Relaxed,97.33727811,1033,1,544.04,183,37,39580,0,91992,,480,
4092013833,Andres` Coffee & Crepes,315 Crossroads BLVD,,CARY,NC,27511,(919) 233-0288,7/9/2003,Restaurant,17557,35.7606298,-78.7387866,Relaxed,97.33727811,1023,1,530.03,183,37,39580,0,93200,,480,
4092013052,PNC 126,1400 EDWARDS MILL RD,,RALEIGH,NC,27607-3624,(919) 861-2300 ext. 5,10/28/1999,Restaurant,17568,35.8030614,-78.7234095,Exact,100,1055,1,524.01,183,37,39580,0,92036,,480,
4092013977,Jumbo China #5,6108 Falls Of Neuse Rd,,RALEIGH,NC,27609,(919) 878-9877,1/30/2004,Restaurant,17576,35.8662789,-78.6187407,Relaxed,97.33727811,1001,1,540.04,183,37,39580,0,92228,,480,
4092011682,Salsa Fresh Mexican Grill,5910 DURALEIGH RD,,RALEIGH,NC,27612-2580,(919) 571-9111,4/25/1995,Restaurant,17582,35.8588038,-78.7118794,Exact,100,2011,2,525.07,183,37,39580,0,91548,,480,
4092011662,Bloomsbury Bistro,509 W WHITAKER MILL RD,,RALEIGH,NC,27608-2400,(919) 834-9011,3/20/1995,Restaurant,17584,35.8039945,-78.6447496,Relaxed,97.33727811,2016,2,518,183,37,39580,0,92612,,480,
4092011903,Kroger #342 Deli,1273 NW MAYNARD RD,,CARY,NC,27513-8726,(919) 380-9955,7/17/1996,Restaurant,17590,35.7855104,-78.8121457,Exact,100,2030,2,535.23,183,37,39580,0,90536,,480,
4092011813,BURGER KING #4521,2241 AVENT FERRY RD,,RALEIGH,NC,27606-2133,(919) 829-1908,1/17/1996,Restaurant,17594,35.7783587,-78.6760513,Relaxed,97.33727811,1007,1,523.02,183,37,39580,0,92612,,480,
4092013085,Blue Ridge - The Museum Restaurant,2110 BLUE RIDGE RD,,RALEIGH,NC,27607-6433,(919) 664-6834,1/10/2000,Restaurant,17600,35.8151091,-78.7178699,Exact,100,1007,1,524.01,183,37,39580,0,92036,,480,
4092013079,Kadhai-The Indian Wok,6260 GLENWOOD AVE,Ste 12,RALEIGH,NC,27612-2650,(919) 785-9730,7/29/1992,Restaurant,17601,35.8592514,-78.7037111,Exact,100,2007,2,525.06,183,37,39580,0,91548,,480,
4092020934,Mudcats Stand #6,1501 Nc 39 Hwy,,ZEBULON,NC,27596,(919) 269-2287 ext. 2694910,4/24/2000,Food Stand,17604,35.81401572,-78.26859721,Relaxed,90.0887574,5014,5,543.02,183,37,39580,0,91868,,6640,76220
4092020973,Food Lion #1079 Deli,5621 Louisburg Rd,,RALEIGH,NC,27616-5353,(919) 981-0402,7/1/2000,Food Stand,17622,35.8543588,-78.5577739,Relaxed,97.33727811,1001,1,540.08,183,37,39580,0,92228,,480,
4092020979,Food Lion #1259 Deli,3685 NEW BERN AVE,,RALEIGH,NC,27610-1232,(919) 231-7294,7/1/2000,Food Stand,17624,35.7988545,-78.5792386,Relaxed,97.33727811,3023,3,527.06,183,37,39580,0,92792,,480,
4092014021,Primavera Pizza,160 Shenstone BLVD,,GARNER,NC,27529,(919) 329-6441,4/1/2004,Restaurant,17629,35.6911022,-78.5805427,Relaxed,97.33727811,4016,4,528.08,183,37,39580,0,92788,,480,
4092300160,Food Lion #815 Meat Market,2837 WENDELL Blv,,WENDELL,NC,27591-6904,,7/1/2000,Meat Market,17639,35.7956867,-78.380371,Relaxed,97.33727811,3079,3,544.04,183,37,39580,0,91992,,480,
4092011314,Revenue Bldg. Cafeteria,305 N Wilmington St,,RALEIGH,NC,27601,,7/15/1993,Restaurant,17670,35.7765912,-78.6376654,Relaxed,93.19526627,1094,1,501,183,37,39580,0,92612,,480,
4092011369,Subway,921 N HARRISON AVE,,CARY,NC,27513-3904,(919) 467-2424,10/14/1993,Restaurant,17671,35.8006796,-78.7834015,Relaxed,97.33727811,2000,2,535.13,183,37,39580,0,90536,,480,
4092020868,Circle K #8610,4713 NEW BERN AVE,,RALEIGH,NC,27610-1437,(919) 231-6254,3/4/1999,Food Stand,17687,35.7984868,-78.5569059,Relaxed,97.33727811,2032,2,541.05,183,37,39580,0,92792,,480,
4092011428,NC Seafood,1201 AGRICULTURE ST,,RALEIGH,NC,27603-2366,(919) 833-4661,1/31/1994,Restaurant,17689,35.7644556,-78.6633078,Relaxed,97.33727811,1027,1,523.02,183,37,39580,0,92612,,480,
4092300067,Pauls Cash Grocery Meat Market,7301 POOLE RD,,RALEIGH,NC,27610-9366,,8/26/1991,Meat Market,17707,35.7577024,-78.5143229,Relaxed,97.33727811,2031,2,541.14,183,37,39580,0,92792,,480,
4092015276,SALEM STREET PUB,113 N SALEM ST,,APEX,NC,27502,(919) 387-9992,10/31/2008,Restaurant,17719,35.7312221,-78.8514918,Exact,100,3010,3,534.16,183,37,39580,0,93984,,480,
4092300225,LA CAMPANA MARKET,1701 N ARENDELL AVE,,ZEBULON,NC,27597,(919) 269-0032,3/31/2005,Meat Market,17729,35.842421,-78.3289214,Relaxed,97.33727811,3019,3,543.01,183,37,39580,0,91868,,6640,76220
4092040164,PNC 120 PUSHCART (WCID #117),1400 EDWARDS MILL RD,,RALEIGH,NC,27607,(919) 861-2300 ext. 5,3/24/2005,Pushcarts,17730,35.8030614,-78.7234095,Exact,100,1055,1,524.01,183,37,39580,0,92036,,480,
4092021338,Harris Teeter #104 Meat Market,4093 Davis DR,,MORRISVILLE,NC,27560,(919) 380-0354,8/5/2005,Food Stand,17733,35.8356276,-78.8581147,Exact,100,1051,1,536.02,183,37,39580,0,90576,,480,
4092021533,The Fresh Market Produce,6325 Falls of Neuse RD,,RALEIGH,NC,27615,(919) 872-8501,4/25/2008,Food Stand,17748,35.8692274,-78.6225171,Relaxed,97.33727811,3002,3,540.01,183,37,39580,0,91548,,480,
4092300210,International Foods,2215 New Hope Church Rd,,RALEIGH,NC,27604-1600,,9/19/2002,Meat Market,17756,35.8362483,-78.6006264,Relaxed,97.33727811,1014,1,527.04,183,37,39580,0,92228,,480,
4092300211,BJ's Membership Club Meat Mkt,255 Shenstone Blv,,GARNER,NC,27529,(919) 661-3781,10/25/2002,Meat Market,17759,35.6911022,-78.5805427,Relaxed,97.33727811,4016,4,528.08,183,37,39580,0,92788,,480,
4092013885,Rudino`s Parkside,4022 Village Park Dr,,KNIGHTDALE,NC,27545,(919) 261-0143,8/29/2003,Restaurant,17761,35.798086,-78.4968379,Relaxed,97.33727811,2003,2,541.15,183,37,39580,0,92792,,6640,36080
4092015181,JUMBO CHINA,3111 LELAND DR,STE 100,RALEIGH,NC,27616,(919) 266-2388,7/24/2008,Restaurant,17763,35.8935936,-78.5093091,Relaxed,97.33727811,1056,1,542.09,183,37,39580,0,93880,,480,
4092015187,Great China,7851 ALEXANDER PROMENADE,PL #100,RALEIGH,NC,27617,(919) 975-2211,7/29/2008,Restaurant,17764,35.9142968,-78.7771966,Relaxed,94.08284024,1015,1,537.17,183,37,39580,0,91772,,480,
4092016117,JASMIN BISTRO,3801-149 HILLSBOROUGH ST,,RALEIGH,NC,27607,(919) 835-1626,2/29/2012,Restaurant,17768,35.79386903,-78.68858627,Exact,100,2011,2,524.01,183,37,39580,0,92612,,480,
4092021428,Speedway #6961,4541 Jones Sausage RD,,RALEIGH,NC,27529,(919) 779-3409,12/18/2006,Food Stand,17776,35.71472024,-78.58927698,Relaxed,98.99408284,2010,2,528.03,183,37,39580,0,92788,,480,
4092013935,PAPA JOHN'S,238 Grande Heights Dr,,CARY,NC,27511,(919) 462-1441,11/13/2003,Restaurant,17789,35.8047021,-78.7805747,Relaxed,97.33727811,2014,2,535.2,183,37,39580,0,90536,,480,
4092013955,Sub Conscious,3209 Hillsborough St,,RALEIGH,NC,27607,(919) 833-3535,12/19/2003,Restaurant,17790,35.7904817,-78.6798202,Exact,100,4012,4,514,183,37,39580,0,92612,,480,
4092015597,HOT BREADS CAFE,1901  NW CARY PKY,,MORRISVILLE,NC,27560,(919) 677-1331,4/5/2010,Restaurant,17793,35.8091067,-78.8105054,Exact,100,1015,1,535.22,183,37,39580,0,90576,,480,
4092015601,STAMMTISCH CAFE,215 GREGSON DR,,CARY,NC,27511,(919) 461-6033,3/26/2010,Restaurant,17794,35.7351379,-78.8033664,Exact,100,1033,1,534.19,183,37,39580,0,93984,,480,
4092016498,MAIN STREET GRILLE PIZZERIA &amp; RESTAURANT,999 DURHAM RD,,WAKE FOREST,NC,27587,(919) 556-1777,8/26/2013,Restaurant,17802,35.9758714,-78.5468946,Relaxed,97.33727811,1011,1,542.07,183,37,39580,0,93880,,480,
4092016533,SONIC DRIVE IN #4809,12508 Capital BLVD,,WAKE FOREST,NC,27587,(919) 562-2259,10/18/2013,Restaurant,17815,35.9869905,-78.5334163,Relaxed,97.33727811,2003,2,542.06,183,37,39580,0,93880,,480,
4092013059,PNC 310,1400 EDWARDS MILL RD,,RALEIGH,NC,27607-3624,(919) 861-2300 ext. 5,10/28/1999,Restaurant,17825,35.8030614,-78.7234095,Exact,100,1055,1,524.01,183,37,39580,0,92036,,480,
4092013412,Staybridge Suites Sundowner Room,1012 AIRPORT BLVD,,MORRISVILLE,NC,27560-9195,(919) 468-0180,9/28/2001,Restaurant,17837,35.8571127,-78.8179862,Exact,100,1037,1,536.09,183,37,39580,0,90576,,480,
4092020130,Harris Teeter #38 Deli,5563 WESTERN BLVD,,RALEIGH,NC,27606-1595,(919) 859-0110,3/19/1991,Food Stand,17861,35.7841254,-78.7205071,Exact,100,2009,2,524.07,183,37,39580,0,92612,,480,
4092014447,La Rancherita Mexican Restaurant,7420 Six Forks RD,,RALEIGH,NC,27615,(919) 844-6330,12/8/2005,Restaurant,17887,35.8815731,-78.6452693,Relaxed,97.33727811,1011,1,540.07,183,37,39580,0,91548,,480,
4092015108,Tyler`s Tap Room,1483  Beaver Creek Commons  DR,,APEX,NC,27502,(919) 355-1380,4/4/2008,Restaurant,17889,35.74663389,-78.88589563,Exact,100,1032,1,534.15,183,37,39580,0,93984,,480,
4092015133,Koka Booth Amphitheatre,8003 Regency PKY,,CARY,NC,27518,(919) 462-2052,5/21/2008,Restaurant,17892,35.7290268,-78.7959688,Exact,100,2003,2,534.05,183,37,39580,0,93984,,480,
4092021569,HARRIS TEETER #367 MEAT/SEAFOOD,14520 JOHN REX  BLVD,,RALEIGH,NC,27614,(919) 554-4167,5/15/2009,Food Stand,17893,35.9470029,-78.54282,Relaxed,97.33727811,1080,1,542.07,183,37,39580,0,93880,,480,
4092011976,Char-grill,9601 Strickland Rd,,RALEIGH,NC,27615,(919) 845-8994,12/6/1996,Restaurant,17895,35.901147,-78.6558296,Relaxed,97.33727811,1000,1,537.23,183,37,39580,0,91548,,480,
4092020102,Fresh Market Deli,400 WOODBURN RD,,RALEIGH,NC,27605-1324,(919) 828-7888,3/19/1991,Food Stand,17899,35.7902318,-78.6586785,Exact,100,2005,2,512,183,37,39580,0,92612,,480,
4092021572,SAM`S CLUB #6668 ROTISSERIE,1101 SHILOH GLENN  DR,,MORRISVILLE,NC,27560,(919) 474-5440,6/9/2009,Food Stand,17904,35.8665985,-78.8432776,Exact,100,1049,1,536.09,183,37,39580,0,90576,,480,
4092016110,CHICK-FIL-A #2850,2000  CAMERON ST,,RALEIGH,NC,27605,(919) 821-1155,2/23/2012,Restaurant,17915,35.7914124,-78.6585053,Exact,100,2002,2,512,183,37,39580,0,92612,,480,
4092300279,TROPICANA SUPERMARKET,2971  WENDELL BLVD,,WENDELL,NC,27591,(919) 365-7555,3/3/2017,Meat Market,17917,35.7904141,-78.3765134,Relaxed,97.33727811,3075,3,544.04,183,37,39580,0,91992,,480,
4092110053,Wiley Elementary Cafeteria,301 SAINT MARYS ST,,RALEIGH,NC,27605-1731,(919) 856-7731,9/17/1991,Public School Lunchrooms,17925,35.7847176,-78.6517463,Relaxed,97.33727811,2016,2,512,183,37,39580,0,92612,,480,
4092014236,Cattails Restaurant,1501 NC 39 HWY 39,,ZEBULON,NC,27597,(919) 861-7501,2/28/2005,Restaurant,17944,35.81401572,-78.26859721,Relaxed,94.08284024,5014,5,543.02,183,37,39580,0,91868,,6640,76220
4092160070,SUNRISE OF CARY FOODSERVICE,1206 W CHATHAM ST,,CARY,NC,27513,(919) 462-9147,4/16/2009,Institutional Food Service,17946,35.7717685,-78.8089746,Exact,100,2008,2,535.25,183,37,39580,0,90536,,480,
4092011376,Conference Dining Services Facility,3000 New Bern AVE,,RALEIGH,NC,27610,(919) 350-8190,10/21/1993,Restaurant,17950,35.7839142,-78.5879646,Relaxed,97.33727811,2000,2,520.01,183,37,39580,0,92612,,480,
4092016010,GRILL 57,4202 FAYETTEVILLE RD,,RALEIGH,NC,27603-3608,(919) 779-5757,9/14/2011,Restaurant,17956,35.7225992,-78.6532971,Relaxed,97.33727811,1009,1,530.09,183,37,39580,0,93200,,480,
4092021125,Cook Out #19,1201 NEW BERN AVE,,RALEIGH,NC,27610-2529,(919) 821-5410,6/13/2002,Food Stand,17995,35.7801889,-78.6218706,Relaxed,97.33727811,2037,2,506,183,37,39580,0,92612,,480,
4092013658,Kroger #371 Deli,1371 EAST BROAD STREET,,FUQUAY-VARINA,NC,27526-1966,(919) 567-7423,8/21/2002,Restaurant,18002,35.5956593,-78.7756505,Exact,100,1034,1,531.05,183,37,39580,0,92056,,480,
4092013719,La Rancherita,4325-3000 Glenwood Ave,,RALEIGH,NC,27610,(919) 785-1951,11/18/2002,Restaurant,18006,35.83932045,-78.67902228,Relaxed,99.46745562,2020,2,525.05,183,37,39580,0,91548,,480,
4092010076,The Border Restaurant,712 N Main St,,WAKE FOREST,NC,27587,(919) 556-2125,4/29/1991,Restaurant,18010,35.9893642,-78.5048495,Relaxed,97.33727811,1057,1,542.04,183,37,39580,0,93880,,480,
4092300237,COMPARE FOODS MARKET,410 W GANNON AVE,,ZEBULON,NC,27597,(919) 269-9481,1/17/2008,Meat Market,18031,35.8216267,-78.3229849,Relaxed,97.33727811,3031,3,543.02,183,37,39580,0,91868,,6640,76220
4092021583,HARRIS TEETER #311 PRODUCE,324 VILLAGE WALK DR,,HOLLY SPRINGS,NC,27540,(919) 552-1596,9/10/2009,Food Stand,18032,35.6398833,-78.8392065,Exact,100,1000,1,532.06,183,37,39580,0,91524,,480,
4092015471,CHICK-FIL-A #2181,801 VILLAGE WALK  DR,,HOLLY SPRINGS,NC,27540,(919) 567-0060,9/2/2009,Restaurant,18033,35.639218,-78.8345632,Exact,100,1000,1,532.06,183,37,39580,0,91524,,480,
4092015545,Jimmy John`s #1026,2904-106 Wake Forest  RD,,RALEIGH,NC,27609,(919) 836-0404,12/16/2009,Restaurant,18045,35.82053936,-78.62308555,Exact,100,3017,3,527.01,183,37,39580,0,92612,,480,
4092014626,North Carolina End Zone Cafe,3601 New Bern AVE,,RALEIGH,NC,27610,(919) 212-8000,6/29/2006,Restaurant,18053,35.7967962,-78.5798698,Relaxed,97.33727811,3023,3,527.06,183,37,39580,0,92792,,480,
4092014787,Bruegger`s Bagels,10750 Wakefield Commons DR,Ste 111,RALEIGH,NC,27614,(919) 453-2700,1/25/2007,Restaurant,18055,35.9419559,-78.5412304,Relaxed,97.33727811,1084,1,542.08,183,37,39580,0,93880,,480,
4092014804,Mura At North Hills,4121 Main At North Hills ST,,RALEIGH,NC,27609,(919) 781-7887,2/23/2007,Restaurant,18058,35.8368091,-78.6432322,Relaxed,97.33727811,2013,2,526.01,183,37,39580,0,92612,,480,
